Card ID,Card Name,Set ID,Set Name,Rarity,Color,Type,Cost,Power,Life,Counter,Attribute,Sub Types,Card Text,Is Parallel,Image URL,Picture URL,Market Price,Inventory Price,Last Priced,Owned
OP02-030_p1,Kouzuki Oden (Alternate Art),OP-02,Paramount War,SR,Green,Character,8,8000,,0,Slash,Land of Wano Kouzuki Clan,"[Activate:Main] [Once Per Turn] (3) (You may rest the specified number of DON!! cards in your cost area.): Set this Character as active. [On K.O.] Play up to 1 green ""Land of Wano"" type Character card with a cost of 3 from your deck. Then, shuffle your deck.",Yes,https://optcgapi.com/media/static/Card_Images/OP02-030_p1.jpg,,7.54,7.50,2026-09-07,
OP02-041_p1,Monkey.D.Luffy (041) (Alternate Art),OP-02,Paramount War,R,Green,Character,7,7000,,0,Strike,Straw Hat Crew Supernovas,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] Play up to 1 ""FILM"" or ""Straw Hat Crew"" type Character card with a cost of 4 or less from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP02-041_p1.jpg,,57.97,36.00,2026-09-07,
OP02-036_p1,Nami (Alternate Art),OP-02,Paramount War,SR,Green,Character,3,5000,,0,Special,Film Straw Hat Crew,"[On Play]/[When Attacking] (1) (You may rest the specified number of DON!! cards in your cost area.): Look at 3 cards from the top of your deck; reveal up to 1 ""FILM"" type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP02-036_p1.jpg,,80.92,42.99,2026-09-07,
OP02-085,Magellan (085),OP-02,Paramount War,SR,Purple,Character,5,6000,,0,Special,Impel Down,"[On Play] DON!! -1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your opponent returns 1 DON!! card from their field to their DON!! deck. [Opponent's Turn] When this Character is K.O.'d, your opponent returns 2 DON!! cards from their field to their DON!! deck.",No,https://optcgapi.com/media/static/Card_Images/OP02-085.jpg,,0.74,0.67,2026-09-07,
OP02-073_p1,Little Sadi (Alternate Art),OP-02,Paramount War,R,Purple,Character,3,3000,,2000,Wisdom,Impel Down,[On Play] Play up to 1 [Jailer Beast] type Character card from your hand.,Yes,https://optcgapi.com/media/static/Card_Images/OP02-073_p1.jpg,,6.50,6.00,2026-09-07,
OP02-085_p1,Magellan (085) (Alternate Art),OP-02,Paramount War,SR,Purple,Character,5,6000,,0,Special,Impel Down,"[On Play] DON!! -1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your opponent returns 1 DON!! card from their field to their DON!! deck. [Opponent's Turn] When this Character is K.O.'d, your opponent returns 2 DON!! cards from their field to their DON!! deck.",Yes,https://optcgapi.com/media/static/Card_Images/OP02-085_p1.jpg,,7.42,6.69,2026-09-07,
OP02-120,Uta,OP-02,Paramount War,SEC,Purple,Character,8,8000,,0,Special,FILM,[On Play] DON!! -2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your Leader and all of your Characters gain +1000 power until the start of your next turn.,No,https://optcgapi.com/media/static/Card_Images/OP02-120.jpg,,9.54,10.00,2026-09-07,
OP02-120_p1,Uta (Alternate Art),OP-02,Paramount War,SEC,Purple,Character,8,8000,,0,Special,FILM,[On Play] DON!! -2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your Leader and all of your Characters gain +1000 power until the start of your next turn.,Yes,https://optcgapi.com/media/static/Card_Images/OP02-120_p1.jpg,,26.26,22.00,2026-09-07,
OP03-114,Charlotte Linlin (114),OP-03,Pillars of Strength,SR,Yellow,Character,10,12000,,0,Special,Big Mom Pirates,"[On Play] If your Leader has the [Big Mom Pirates] type, add up to 1 card from the top of your deck to the top of your Life cards. Then, trash up to 1 card from the top of your opponent's Life cards.",No,https://optcgapi.com/media/static/Card_Images/OP03-114.jpg,,2.44,1.25,2026-09-07,
OP03-108,Charlotte Cracker,OP-03,Pillars of Strength,SR,Yellow,Character,4,5000,,1000,Slash,Big Mom Pirates,"[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power. (This card deals 2 damage.) [Trigger] You may trash 1 card from your hand: Play this card.",No,https://optcgapi.com/media/static/Card_Images/OP03-108.jpg,,0.36,0.26,2026-09-07,
OP03-013,Marco,OP-03,Pillars of Strength,SR,Red,Character,5,6000,,1000,Special,Whitebeard Pirates,[Your Turn] [On Play] K.O. up to 1 of your opponent's Characters with 3000 power or less. [On K.O.] You may trash 1 Event from your hand,No,https://optcgapi.com/media/static/Card_Images/OP03-013.jpg,,1.03,0.59,2026-09-07,
OP03-078,Issho,OP-03,Pillars of Strength,SR,Black,Character,8,9000,,0,Slash,Navy,"[DON!! x1] [Your Turn] Give all of your opponent's Characters -3 cost. [On Play] If your opponent has 6 or more cards in their hand, trash 2 cards from your opponent's hand.",No,https://optcgapi.com/media/static/Card_Images/OP03-078.jpg,,0.85,0.74,2026-09-07,
OP03-113,Charlotte Perospero,OP-03,Pillars of Strength,SR,Yellow,Character,3,5000,,0,Special,Big Mom Pirates,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 [Big Mom Pirates] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] You may trash 1 card from your hand: Play this card.",No,https://optcgapi.com/media/static/Card_Images/OP03-113.jpg,,0.33,0.30,2026-09-07,
OP03-080,Kaku (080),OP-03,Pillars of Strength,SR,Black,Character,5,6000,,1000,Slash,CP9,"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",No,https://optcgapi.com/media/static/Card_Images/OP03-080.jpg,,0.41,0.35,2026-09-07,
OP03-123,Charlotte Katakuri (123),OP-03,Pillars of Strength,SEC,Yellow,Character,8,8000,,0,Strike,Big Mom Pirates,[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.,No,https://optcgapi.com/media/static/Card_Images/OP03-123.jpg,,2.70,2.70,2026-09-07,
OP03-025,Krieg,OP-03,Pillars of Strength,SR,Green,Character,6,7000,,0,Ranged,Krieg Pirates East Blue,[On Play] You may trash 1 card from your hand: K.O. up to 2 of your opponent's rested Characters with a cost of 4 or less. [DON!! x1] This Character gains [Double Attack]. (This card deals 2 damage.),No,https://optcgapi.com/media/static/Card_Images/OP03-025.jpg,,0.46,0.45,2026-09-07,
OP03-066,Paulie,OP-03,Pillars of Strength,SR,Purple,Character,5,6000,,0,Strike,Galley-La Company Water Seven,"[On Play] (2) (You may rest the specified number of DON!! cards in your cost area.): Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if you have 8 or more DON!! cards on your field, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",No,https://optcgapi.com/media/static/Card_Images/OP03-066.jpg,,0.42,0.30,2026-09-07,
OP03-041,Usopp,OP-03,Pillars of Strength,SR,Blue,Character,4,5000,,0,Ranged,East Blue,"[Rush] (This card can attack on the turn in which it is played.) [DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.",No,https://optcgapi.com/media/static/Card_Images/OP03-041.jpg,,0.91,0.79,2026-09-07,
OP03-122,Sogeking,OP-03,Pillars of Strength,SEC,Blue,Character,7,6000,,1000,Ranged,Sniper Island,"Also treat this card's name as [Usopp] according to the rules. [On Play] Return up to 1 Character with a cost of 6 or less to the owner's hand. Then, draw 2 cards and trash 2 cards from your hand.",No,https://optcgapi.com/media/static/Card_Images/OP03-122.jpg,,15.99,9.00,2026-09-07,
OP03-092,Rob Lucci (092),OP-03,Pillars of Strength,SR,Black,Character,6,7000,,0,Strike,CP9,"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.)",No,https://optcgapi.com/media/static/Card_Images/OP03-092.jpg,,0.45,0.25,2026-09-07,
OP03-081_p1,Kalifa (081) (Alternate Art),OP-03,Pillars of Strength,R,Black,Character,4,4000,,2000,Special,CP9,"[On Play] Draw 2 cards and trash 2 cards from your hand. Then, give up to 1 of your opponent's Characters -2 cost during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-081_p1.jpg,,14.18,14.06,2026-09-07,
OP03-080_p1,Kaku (080) (Alternate Art),OP-03,Pillars of Strength,SR,Black,Character,5,6000,,1000,Slash,CP9,"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-080_p1.jpg,,3.84,3.15,2026-09-07,
OP03-123_p1,Charlotte Katakuri (123) (Alternate Art),OP-03,Pillars of Strength,SEC,Yellow,Character,8,8000,,0,Strike,Big Mom Pirates,[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.,Yes,https://optcgapi.com/media/static/Card_Images/OP03-123_p1.jpg,,18.85,18.00,2026-09-07,
OP03-086_p1,Spandam (Alternate Art),OP-03,Pillars of Strength,R,Black,Character,1,2000,,1000,Slash,CP9,"[On Play] If your Leader's type include ""CP"", look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""CP"" other than [Spandam] and add it to your hand. Then, trash the rest.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-086_p1.jpg,,2.38,2.46,2026-09-07,
OP03-112_p1,Charlotte Pudding (Alternate Art),OP-03,Pillars of Strength,R,Yellow,Character,1,2000,,2000,Wisdom,Big Mom Pirates,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or [Big Mom Pirates] type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-112_p1.jpg,,13.92,12.45,2026-09-07,
OP03-078_p1,Issho (Alternate Art),OP-03,Pillars of Strength,SR,Black,Character,8,9000,,0,Slash,Navy,"[DON!! x1] [Your Turn] Give all of your opponent's Characters -3 cost. [On Play] If your opponent has 6 or more cards in their hand, trash 2 cards from your opponent's hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-078_p1.jpg,,6.11,5.95,2026-09-07,
OP03-108_p1,Charlotte Cracker (Alternate Art),OP-03,Pillars of Strength,SR,Yellow,Character,4,5000,,1000,Slash,Big Mom Pirates,"[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power. (This card deals 2 damage.) [Trigger] You may trash 1 card from your hand: Play this card.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-108_p1.jpg,,3.49,2.78,2026-09-07,
OP03-041_p1,Usopp (Alternate Art),OP-03,Pillars of Strength,SR,Blue,Character,4,5000,,0,Ranged,East Blue,"[Rush] (This card can attack on the turn in which it is played.) [DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-041_p1.jpg,,9.24,9.00,2026-09-07,
OP03-113_p1,Charlotte Perospero (Alternate Art),OP-03,Pillars of Strength,SR,Yellow,Character,3,5000,,0,Special,Big Mom Pirates,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 [Big Mom Pirates] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] You may trash 1 card from your hand: Play this card.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-113_p1.jpg,,3.82,3.65,2026-09-07,
OP03-013_p1,Marco (Alternate Art),OP-03,Pillars of Strength,SR,Red,Character,5,6000,,1000,Special,Whitebeard Pirates,[Your Turn] [On Play] K.O. up to 1 of your opponent's Characters with 3000 power or less. [On K.O.] You may trash 1 Event from your hand,Yes,https://optcgapi.com/media/static/Card_Images/OP03-013_p1.jpg,,6.13,4.70,2026-09-07,
OP03-025_p1,Krieg (Alternate Art),OP-03,Pillars of Strength,SR,Green,Character,6,7000,,0,Ranged,Krieg Pirates East Blue,[On Play] You may trash 1 card from your hand: K.O. up to 2 of your opponent's rested Characters with a cost of 4 or less. [DON!! x1] This Character gains [Double Attack]. (This card deals 2 damage.),Yes,https://optcgapi.com/media/static/Card_Images/OP03-025_p1.jpg,,3.32,3.25,2026-09-07,
OP03-047_p1,Zeff (Alternate Art),OP-03,Pillars of Strength,R,Blue,Character,5,6000,,1000,Strike,East Blue,"[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck. [On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand, and you may trash 2 cards from the top of your deck.  This card has been officially errata'd.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-047_p1.jpg,,6.37,5.29,2026-09-07,
OP03-092_p1,Rob Lucci (092) (Alternate Art),OP-03,Pillars of Strength,SR,Black,Character,6,7000,,0,Strike,CP9,"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.)",Yes,https://optcgapi.com/media/static/Card_Images/OP03-092_p1.jpg,,7.95,8.25,2026-09-07,
OP03-114_p1,Charlotte Linlin (114) (Alternate Art),OP-03,Pillars of Strength,SR,Yellow,Character,10,12000,,0,Special,Big Mom Pirates,"[On Play] If your Leader has the [Big Mom Pirates] type, add up to 1 card from the top of your deck to the top of your Life cards. Then, trash up to 1 card from the top of your opponent's Life cards.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-114_p1.jpg,,8.23,8.07,2026-09-07,
OP03-122_p1,Sogeking (Alternate Art),OP-03,Pillars of Strength,SEC,Blue,Character,7,6000,,1000,Ranged,Sniper Island,"Also treat this card's name as [Usopp] according to the rules. [On Play] Return up to 1 Character with a cost of 6 or less to the owner's hand. Then, draw 2 cards and trash 2 cards from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-122_p1.jpg,,30.29,18.00,2026-09-07,
OP03-018_p1,Fire Fist (Alternate Art),OP-03,Pillars of Strength,R,Red,Event,3,,,,,Whitebeard Pirates,[Main] You may trash 1 Event from your hand: K.O. up to 1 of your opponent's Characters with 5000 power or less and up to 1 of your opponent's Characters with 4000 power or less. [Trigger] K.O. up to 1 of your opponent's Characters with 5000 power or less.,Yes,https://optcgapi.com/media/static/Card_Images/OP03-018_p1.jpg,,9.86,6.99,2026-09-07,
OP03-024_p1,Gin (Alternate Art),OP-03,Pillars of Strength,R,Green,Character,4,5000,,1000,Strike,Krieg Pirates East Blue,"[On Play] If your Leader has the [East Blue] type, rest up to 2 of your opponent's Characters with a cost of 4 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-024_p1.jpg,,6.16,4.99,2026-09-07,
ST03-009_p1,Donquixote Doflamingo (Wanted Poster),OP-03,Pillars of Strength,SR,Blue,Character,7,7000,,0,Special,Donquixote Pirates The Seven Warlords of the Sea,[On Play] Return up to 1 Character with a cost of 7 or less to the owner's hand.,Yes,https://optcgapi.com/media/static/Card_Images/ST03-009_p1.jpg,,98.49,59.97,2026-09-07,
OP03-066_p1,Paulie (Alternate Art),OP-03,Pillars of Strength,SR,Purple,Character,5,6000,,0,Strike,Galley-La Company Water Seven,"[On Play] (2) (You may rest the specified number of DON!! cards in your cost area.): Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if you have 8 or more DON!! cards on your field, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-066_p1.jpg,,4.43,4.43,2026-09-07,
OP01-051_p2,"Eustass""Captain""Kid (Wanted Poster)",OP-03,Pillars of Strength,SR,Green,Character,8,8000,,0,Special,Kid Pirates Supernovas,"[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid]. [Activate:Main] [Once Per Turn] You may rest this Character: Play up to 1 Character card with a cost of 3 or less from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP01-051_p2.jpg,,79.67,69.99,2026-09-07,
ST01-012_p1,Monkey.D.Luffy (Wanted Poster),OP-03,Pillars of Strength,SR,Red,Character,5,6000,,0,Strike,Straw Hat Crew Supernovas,[Rush] (This card can attack on the turn in which it is played.) [DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.,Yes,https://optcgapi.com/media/static/Card_Images/ST01-012_p1.jpg,,342.56,319.95,2026-09-07,
ST04-003_p1,Kaido (Wanted Poster),OP-03,Pillars of Strength,SR,Purple,Character,9,10000,,0,Strike,Animal Kingdom Pirates The Four Emperors,[On Play] DON!! -5 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 6 or less. This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.),Yes,https://optcgapi.com/media/static/Card_Images/ST04-003_p1.jpg,,74.73,54.99,2026-09-07,
